r,h,k,n,infected,msgs
0,9,16,2560,1,16
1,9,16,2560,17,272
2,9,16,2560,257,4112
3,9,16,2560,2043,32688
4,9,16,2560,2560,40960
5,9,16,2560,2560,40960
6,9,16,2560,2560,40960
7,9,16,2560,2560,40960
8,9,16,2560,2560,40960
9,9,16,2560,2560,40960
10,9,16,2560,2560,40960
11,9,16,2560,2560,40960
12,9,16,2560,2560,40960
13,9,16,2560,2560,40960
14,9,16,2560,2560,40960
15,9,16,2560,2560,40960
16,9,16,2560,2560,40960
17,9,16,2560,2560,40960
18,9,16,2560,2560,40960
19,9,16,2560,2560,40960
20,9,16,2560,2560,40960
21,9,16,2560,2560,40960
22,9,16,2560,2560,40960
23,9,16,2560,2560,40960
24,9,16,2560,2560,40960
25,9,16,2560,2560,40960
26,9,16,2560,2560,40960
27,9,16,2560,2560,40960
28,9,16,2560,2560,40960
29,9,16,2560,2560,40960
30,9,16,2560,2560,40960
31,9,16,2560,2560,40960
32,9,16,2560,2560,40960
33,9,16,2560,2560,40960
34,9,16,2560,2560,40960
35,9,16,2560,2560,40960
36,9,16,2560,2560,40960
37,9,16,2560,2560,40960
38,9,16,2560,2560,40960
39,9,16,2560,2560,40960
40,9,16,2560,2560,40960
41,9,16,2560,2560,40960
42,9,16,2560,2560,40960
43,9,16,2560,2560,40960
44,9,16,2560,2560,40960
45,9,16,2560,2560,40960
46,9,16,2560,2560,40960
47,9,16,2560,2560,40960
48,9,16,2560,2560,40960
49,9,16,2560,2560,40960
50,9,16,2560,2560,40960
51,9,16,2560,2560,40960
52,9,16,2560,2560,40960
53,9,16,2560,2560,40960
54,9,16,2560,2560,40960
55,9,16,2560,2560,40960
56,9,16,2560,2560,40960
57,9,16,2560,2560,40960
58,9,16,2560,2560,40960
59,9,16,2560,2560,40960
60,9,16,2560,2560,40960
61,9,16,2560,2560,40960
62,9,16,2560,2560,40960
63,9,16,2560,2560,40960
64,9,16,2560,2560,40960
65,9,16,2560,2560,40960
66,9,16,2560,2560,40960
67,9,16,2560,2560,40960
68,9,16,2560,2560,40960
69,9,16,2560,2560,40960
70,9,16,2560,2560,40960
71,9,16,2560,2560,40960
72,9,16,2560,2560,40960
73,9,16,2560,2560,40960
74,9,16,2560,2560,40960
75,9,16,2560,2560,40960
76,9,16,2560,2560,40960
