r,h,k,n,infected,msgs
0,3,2,640,1,2
1,3,2,640,3,6
2,3,2,640,7,14
3,3,2,640,15,30
4,3,2,640,115,1280
5,3,2,640,446,2330
6,3,2,640,634,2718
7,3,2,640,640,2730
8,3,2,640,640,2730
9,3,2,640,640,2730
10,3,2,640,640,2730
11,3,2,640,640,2730
12,3,2,640,640,2730
13,3,2,640,640,2730
14,3,2,640,640,2730
15,3,2,640,640,2730
16,3,2,640,640,2730
17,3,2,640,640,2730
18,3,2,640,640,2730
19,3,2,640,640,2730
20,3,2,640,640,2730
21,3,2,640,640,2730
22,3,2,640,640,2730
23,3,2,640,640,2730
24,3,2,640,640,2730
25,3,2,640,640,2730
26,3,2,640,640,2730
27,3,2,640,640,2730
28,3,2,640,640,2730
29,3,2,640,640,2730
30,3,2,640,640,2730
31,3,2,640,640,2730
32,3,2,640,640,2730
33,3,2,640,640,2730
34,3,2,640,640,2730
35,3,2,640,640,2730
36,3,2,640,640,2730
37,3,2,640,640,2730
38,3,2,640,640,2730
39,3,2,640,640,2730
40,3,2,640,640,2730
41,3,2,640,640,2730
42,3,2,640,640,2730
43,3,2,640,640,2730
44,3,2,640,640,2730
45,3,2,640,640,2730
46,3,2,640,640,2730
47,3,2,640,640,2730
48,3,2,640,640,2730
49,3,2,640,640,2730
50,3,2,640,640,2730
51,3,2,640,640,2730
52,3,2,640,640,2730
53,3,2,640,640,2730
54,3,2,640,640,2730
55,3,2,640,640,2730
56,3,2,640,640,2730
57,3,2,640,640,2730
58,3,2,640,640,2730
59,3,2,640,640,2730
60,3,2,640,640,2730
61,3,2,640,640,2730
62,3,2,640,640,2730
63,3,2,640,640,2730
64,3,2,640,640,2730
65,3,2,640,640,2730
66,3,2,640,640,2730
67,3,2,640,640,2730
68,3,2,640,640,2730
69,3,2,640,640,2730
70,3,2,640,640,2730
71,3,2,640,640,2730
72,3,2,640,640,2730
73,3,2,640,640,2730
74,3,2,640,640,2730
75,3,2,640,640,2730
76,3,2,640,640,2730
77,3,2,640,640,2730
78,3,2,640,640,2730
79,3,2,640,640,2730
80,3,2,640,640,2730
81,3,2,640,640,2730
82,3,2,640,640,2730
83,3,2,640,640,2730
84,3,2,640,640,2730
85,3,2,640,640,2730
86,3,2,640,640,2730
87,3,2,640,640,2730
88,3,2,640,640,2730
89,3,2,640,640,2730
90,3,2,640,640,2730
91,3,2,640,640,2730
92,3,2,640,640,2730
93,3,2,640,640,2730
94,3,2,640,640,2730
95,3,2,640,640,2730
96,3,2,640,640,2730
97,3,2,640,640,2730
98,3,2,640,640,2730
99,3,2,640,640,2730
100,3,2,640,640,2730
101,3,2,640,640,2730
102,3,2,640,640,2730
103,3,2,640,640,2730
104,3,2,640,640,2730
105,3,2,640,640,2730
106,3,2,640,640,2730
107,3,2,640,640,2730
108,3,2,640,640,2730
109,3,2,640,640,2730
110,3,2,640,640,2730
111,3,2,640,640,2730
112,3,2,640,640,2730
113,3,2,640,640,2730
114,3,2,640,640,2730
115,3,2,640,640,2730
116,3,2,640,640,2730
117,3,2,640,640,2730
118,3,2,640,640,2730
119,3,2,640,640,2730
120,3,2,640,640,2730
121,3,2,640,640,2730
122,3,2,640,640,2730
123,3,2,640,640,2730
124,3,2,640,640,2730
125,3,2,640,640,2730
126,3,2,640,640,2730
127,3,2,640,640,2730
128,3,2,640,640,2730
129,3,2,640,640,2730
130,3,2,640,640,2730
131,3,2,640,640,2730
132,3,2,640,640,2730
133,3,2,640,640,2730
134,3,2,640,640,2730
135,3,2,640,640,2730
136,3,2,640,640,2730
137,3,2,640,640,2730
138,3,2,640,640,2730
139,3,2,640,640,2730
140,3,2,640,640,2730
141,3,2,640,640,2730
