r,h,k,n,infected,msgs
0,10,16,1280,1,16
1,10,16,1280,17,272
2,10,16,1280,248,3968
3,10,16,1280,1223,19568
4,10,16,1280,1280,20480
5,10,16,1280,1280,20480
6,10,16,1280,1280,20480
7,10,16,1280,1280,20480
8,10,16,1280,1280,20480
9,10,16,1280,1280,20480
10,10,16,1280,1280,20480
11,10,16,1280,1280,20480
12,10,16,1280,1280,20480
13,10,16,1280,1280,20480
14,10,16,1280,1280,20480
15,10,16,1280,1280,20480
16,10,16,1280,1280,20480
17,10,16,1280,1280,20480
18,10,16,1280,1280,20480
19,10,16,1280,1280,20480
20,10,16,1280,1280,20480
21,10,16,1280,1280,20480
22,10,16,1280,1280,20480
23,10,16,1280,1280,20480
24,10,16,1280,1280,20480
25,10,16,1280,1280,20480
26,10,16,1280,1280,20480
27,10,16,1280,1280,20480
28,10,16,1280,1280,20480
29,10,16,1280,1280,20480
30,10,16,1280,1280,20480
31,10,16,1280,1280,20480
32,10,16,1280,1280,20480
33,10,16,1280,1280,20480
34,10,16,1280,1280,20480
35,10,16,1280,1280,20480
36,10,16,1280,1280,20480
37,10,16,1280,1280,20480
38,10,16,1280,1280,20480
39,10,16,1280,1280,20480
40,10,16,1280,1280,20480
41,10,16,1280,1280,20480
42,10,16,1280,1280,20480
43,10,16,1280,1280,20480
44,10,16,1280,1280,20480
45,10,16,1280,1280,20480
46,10,16,1280,1280,20480
47,10,16,1280,1280,20480
48,10,16,1280,1280,20480
49,10,16,1280,1280,20480
50,10,16,1280,1280,20480
51,10,16,1280,1280,20480
52,10,16,1280,1280,20480
53,10,16,1280,1280,20480
54,10,16,1280,1280,20480
55,10,16,1280,1280,20480
56,10,16,1280,1280,20480
57,10,16,1280,1280,20480
58,10,16,1280,1280,20480
59,10,16,1280,1280,20480
60,10,16,1280,1280,20480
61,10,16,1280,1280,20480
62,10,16,1280,1280,20480
63,10,16,1280,1280,20480
64,10,16,1280,1280,20480
65,10,16,1280,1280,20480
66,10,16,1280,1280,20480
67,10,16,1280,1280,20480
68,10,16,1280,1280,20480
69,10,16,1280,1280,20480
70,10,16,1280,1280,20480
71,10,16,1280,1280,20480
72,10,16,1280,1280,20480
73,10,16,1280,1280,20480
74,10,16,1280,1280,20480
75,10,16,1280,1280,20480
76,10,16,1280,1280,20480
77,10,16,1280,1280,20480
78,10,16,1280,1280,20480
79,10,16,1280,1280,20480
80,10,16,1280,1280,20480
81,10,16,1280,1280,20480
82,10,16,1280,1280,20480
83,10,16,1280,1280,20480
84,10,16,1280,1280,20480
85,10,16,1280,1280,20480
86,10,16,1280,1280,20480
87,10,16,1280,1280,20480
88,10,16,1280,1280,20480
89,10,16,1280,1280,20480
90,10,16,1280,1280,20480
91,10,16,1280,1280,20480
92,10,16,1280,1280,20480
93,10,16,1280,1280,20480
94,10,16,1280,1280,20480
95,10,16,1280,1280,20480
96,10,16,1280,1280,20480
97,10,16,1280,1280,20480
98,10,16,1280,1280,20480
99,10,16,1280,1280,20480
100,10,16,1280,1280,20480
101,10,16,1280,1280,20480
102,10,16,1280,1280,20480
103,10,16,1280,1280,20480
104,10,16,1280,1280,20480
105,10,16,1280,1280,20480
106,10,16,1280,1280,20480
107,10,16,1280,1280,20480
108,10,16,1280,1280,20480
109,10,16,1280,1280,20480
110,10,16,1280,1280,20480
111,10,16,1280,1280,20480
112,10,16,1280,1280,20480
113,10,16,1280,1280,20480
114,10,16,1280,1280,20480
115,10,16,1280,1280,20480
116,10,16,1280,1280,20480
117,10,16,1280,1280,20480
118,10,16,1280,1280,20480
119,10,16,1280,1280,20480
120,10,16,1280,1280,20480
121,10,16,1280,1280,20480
122,10,16,1280,1280,20480
123,10,16,1280,1280,20480
124,10,16,1280,1280,20480
125,10,16,1280,1280,20480
126,10,16,1280,1280,20480
127,10,16,1280,1280,20480
128,10,16,1280,1280,20480
129,10,16,1280,1280,20480
130,10,16,1280,1280,20480
131,10,16,1280,1280,20480
132,10,16,1280,1280,20480
133,10,16,1280,1280,20480
134,10,16,1280,1280,20480
135,10,16,1280,1280,20480
136,10,16,1280,1280,20480
137,10,16,1280,1280,20480
138,10,16,1280,1280,20480
139,10,16,1280,1280,20480
140,10,16,1280,1280,20480
141,10,16,1280,1280,20480
142,10,16,1280,1280,20480
143,10,16,1280,1280,20480
144,10,16,1280,1280,20480
145,10,16,1280,1280,20480
146,10,16,1280,1280,20480
147,10,16,1280,1280,20480
148,10,16,1280,1280,20480
149,10,16,1280,1280,20480
150,10,16,1280,1280,20480
151,10,16,1280,1280,20480
152,10,16,1280,1280,20480
153,10,16,1280,1280,20480
154,10,16,1280,1280,20480
155,10,16,1280,1280,20480
156,10,16,1280,1280,20480
157,10,16,1280,1280,20480
158,10,16,1280,1280,20480
159,10,16,1280,1280,20480
160,10,16,1280,1280,20480
161,10,16,1280,1280,20480
162,10,16,1280,1280,20480
163,10,16,1280,1280,20480
164,10,16,1280,1280,20480
165,10,16,1280,1280,20480
166,10,16,1280,1280,20480
167,10,16,1280,1280,20480
168,10,16,1280,1280,20480
169,10,16,1280,1280,20480
170,10,16,1280,1280,20480
171,10,16,1280,1280,20480
172,10,16,1280,1280,20480
173,10,16,1280,1280,20480
174,10,16,1280,1280,20480
175,10,16,1280,1280,20480
176,10,16,1280,1280,20480
177,10,16,1280,1280,20480
178,10,16,1280,1280,20480
179,10,16,1280,1280,20480
180,10,16,1280,1280,20480
181,10,16,1280,1280,20480
182,10,16,1280,1280,20480
183,10,16,1280,1280,20480
184,10,16,1280,1280,20480
185,10,16,1280,1280,20480
186,10,16,1280,1280,20480
187,10,16,1280,1280,20480
188,10,16,1280,1280,20480
189,10,16,1280,1280,20480
190,10,16,1280,1280,20480
191,10,16,1280,1280,20480
192,10,16,1280,1280,20480
193,10,16,1280,1280,20480
194,10,16,1280,1280,20480
195,10,16,1280,1280,20480
196,10,16,1280,1280,20480
197,10,16,1280,1280,20480
198,10,16,1280,1280,20480
199,10,16,1280,1280,20480
200,10,16,1280,1280,20480
201,10,16,1280,1280,20480
202,10,16,1280,1280,20480
203,10,16,1280,1280,20480
204,10,16,1280,1280,20480
205,10,16,1280,1280,20480
206,10,16,1280,1280,20480
207,10,16,1280,1280,20480
208,10,16,1280,1280,20480
209,10,16,1280,1280,20480
210,10,16,1280,1280,20480
211,10,16,1280,1280,20480
212,10,16,1280,1280,20480
213,10,16,1280,1280,20480
214,10,16,1280,1280,20480
215,10,16,1280,1280,20480
216,10,16,1280,1280,20480
217,10,16,1280,1280,20480
218,10,16,1280,1280,20480
219,10,16,1280,1280,20480
220,10,16,1280,1280,20480
221,10,16,1280,1280,20480
222,10,16,1280,1280,20480
223,10,16,1280,1280,20480
224,10,16,1280,1280,20480
225,10,16,1280,1280,20480
226,10,16,1280,1280,20480
227,10,16,1280,1280,20480
228,10,16,1280,1280,20480
229,10,16,1280,1280,20480
230,10,16,1280,1280,20480
231,10,16,1280,1280,20480
232,10,16,1280,1280,20480
233,10,16,1280,1280,20480
234,10,16,1280,1280,20480
235,10,16,1280,1280,20480
236,10,16,1280,1280,20480
237,10,16,1280,1280,20480
238,10,16,1280,1280,20480
239,10,16,1280,1280,20480
240,10,16,1280,1280,20480
