r,h,k,n,infected,msgs
0,10,32,1280,1,32
1,10,32,1280,33,1056
2,10,32,1280,742,23744
3,10,32,1280,1280,40960
4,10,32,1280,1280,40960
5,10,32,1280,1280,40960
6,10,32,1280,1280,40960
7,10,32,1280,1280,40960
8,10,32,1280,1280,40960
9,10,32,1280,1280,40960
10,10,32,1280,1280,40960
11,10,32,1280,1280,40960
12,10,32,1280,1280,40960
13,10,32,1280,1280,40960
14,10,32,1280,1280,40960
15,10,32,1280,1280,40960
16,10,32,1280,1280,40960
17,10,32,1280,1280,40960
18,10,32,1280,1280,40960
19,10,32,1280,1280,40960
20,10,32,1280,1280,40960
21,10,32,1280,1280,40960
22,10,32,1280,1280,40960
23,10,32,1280,1280,40960
24,10,32,1280,1280,40960
25,10,32,1280,1280,40960
26,10,32,1280,1280,40960
27,10,32,1280,1280,40960
28,10,32,1280,1280,40960
29,10,32,1280,1280,40960
30,10,32,1280,1280,40960
31,10,32,1280,1280,40960
32,10,32,1280,1280,40960
33,10,32,1280,1280,40960
34,10,32,1280,1280,40960
35,10,32,1280,1280,40960
36,10,32,1280,1280,40960
37,10,32,1280,1280,40960
38,10,32,1280,1280,40960
39,10,32,1280,1280,40960
40,10,32,1280,1280,40960
41,10,32,1280,1280,40960
42,10,32,1280,1280,40960
43,10,32,1280,1280,40960
44,10,32,1280,1280,40960
45,10,32,1280,1280,40960
46,10,32,1280,1280,40960
47,10,32,1280,1280,40960
48,10,32,1280,1280,40960
49,10,32,1280,1280,40960
50,10,32,1280,1280,40960
51,10,32,1280,1280,40960
52,10,32,1280,1280,40960
53,10,32,1280,1280,40960
54,10,32,1280,1280,40960
55,10,32,1280,1280,40960
56,10,32,1280,1280,40960
57,10,32,1280,1280,40960
58,10,32,1280,1280,40960
59,10,32,1280,1280,40960
60,10,32,1280,1280,40960
61,10,32,1280,1280,40960
62,10,32,1280,1280,40960
63,10,32,1280,1280,40960
64,10,32,1280,1280,40960
65,10,32,1280,1280,40960
66,10,32,1280,1280,40960
67,10,32,1280,1280,40960
68,10,32,1280,1280,40960
69,10,32,1280,1280,40960
70,10,32,1280,1280,40960
71,10,32,1280,1280,40960
72,10,32,1280,1280,40960
73,10,32,1280,1280,40960
74,10,32,1280,1280,40960
75,10,32,1280,1280,40960
76,10,32,1280,1280,40960
77,10,32,1280,1280,40960
78,10,32,1280,1280,40960
79,10,32,1280,1280,40960
80,10,32,1280,1280,40960
81,10,32,1280,1280,40960
82,10,32,1280,1280,40960
83,10,32,1280,1280,40960
84,10,32,1280,1280,40960
85,10,32,1280,1280,40960
86,10,32,1280,1280,40960
87,10,32,1280,1280,40960
88,10,32,1280,1280,40960
89,10,32,1280,1280,40960
90,10,32,1280,1280,40960
91,10,32,1280,1280,40960
92,10,32,1280,1280,40960
93,10,32,1280,1280,40960
94,10,32,1280,1280,40960
95,10,32,1280,1280,40960
96,10,32,1280,1280,40960
97,10,32,1280,1280,40960
98,10,32,1280,1280,40960
99,10,32,1280,1280,40960
100,10,32,1280,1280,40960
101,10,32,1280,1280,40960
102,10,32,1280,1280,40960
103,10,32,1280,1280,40960
104,10,32,1280,1280,40960
105,10,32,1280,1280,40960
106,10,32,1280,1280,40960
107,10,32,1280,1280,40960
108,10,32,1280,1280,40960
109,10,32,1280,1280,40960
110,10,32,1280,1280,40960
111,10,32,1280,1280,40960
112,10,32,1280,1280,40960
113,10,32,1280,1280,40960
114,10,32,1280,1280,40960
115,10,32,1280,1280,40960
116,10,32,1280,1280,40960
117,10,32,1280,1280,40960
118,10,32,1280,1280,40960
119,10,32,1280,1280,40960
120,10,32,1280,1280,40960
121,10,32,1280,1280,40960
122,10,32,1280,1280,40960
123,10,32,1280,1280,40960
124,10,32,1280,1280,40960
125,10,32,1280,1280,40960
126,10,32,1280,1280,40960
127,10,32,1280,1280,40960
128,10,32,1280,1280,40960
129,10,32,1280,1280,40960
130,10,32,1280,1280,40960
131,10,32,1280,1280,40960
